time_sec,coverage,known_cells,total_cells
6.1,0.011011715557170102,485,44044
6.1,0.011011715557170102,485,44044
6.3,0.011011715557170102,485,44044
6.3,0.011011715557170102,485,44044
6.5,0.011011715557170102,485,44044
6.5,0.011011715557170102,485,44044
6.6,0.011011715557170102,485,44044
6.7,0.011011715557170102,485,44044
6.7,0.011011715557170102,485,44044
6.7,0.011011715557170102,485,44044
6.7,0.011011715557170102,485,44044
11.5,0.011011715557170102,485,44044
16.5,0.011011715557170102,485,44044
21.4,0.011011715557170102,485,44044
26.4,0.011011715557170102,485,44044
31.4,0.011011715557170102,485,44044
36.3,0.011011715557170102,485,44044
41.3,0.011011715557170102,485,44044
46.3,0.011011715557170102,485,44044
51.2,0.011011715557170102,485,44044
56.2,0.011011715557170102,485,44044
61.1,0.011011715557170102,485,44044
66.1,0.011011715557170102,485,44044
71.0,0.011011715557170102,485,44044
76.0,0.011011715557170102,485,44044
81.0,0.011011715557170102,485,44044
85.9,0.011011715557170102,485,44044
90.9,0.011011715557170102,485,44044
95.8,0.011011715557170102,485,44044
100.8,0.011011715557170102,485,44044
105.8,0.011011715557170102,485,44044
110.7,0.011011715557170102,485,44044
115.7,0.011011715557170102,485,44044
120.6,0.011011715557170102,485,44044
125.6,0.011011715557170102,485,44044
130.5,0.011011715557170102,485,44044
135.5,0.011011715557170102,485,44044
140.4,0.011011715557170102,485,44044
145.4,0.011011715557170102,485,44044
150.4,0.011011715557170102,485,44044
155.4,0.011011715557170102,485,44044
160.3,0.011011715557170102,485,44044
165.3,0.011011715557170102,485,44044
170.2,0.011011715557170102,485,44044
175.2,0.011011715557170102,485,44044
180.1,0.011011715557170102,485,44044
185.1,0.011011715557170102,485,44044
190.1,0.011011715557170102,485,44044
195.0,0.011011715557170102,485,44044
200.0,0.011011715557170102,485,44044
204.9,0.011011715557170102,485,44044
209.9,0.011011715557170102,485,44044
214.9,0.011011715557170102,485,44044
219.8,0.011011715557170102,485,44044
224.8,0.011011715557170102,485,44044
229.7,0.011011715557170102,485,44044
234.6,0.011011715557170102,485,44044
239.6,0.011011715557170102,485,44044
244.5,0.011011715557170102,485,44044
249.5,0.011011715557170102,485,44044
254.5,0.011011715557170102,485,44044
259.4,0.011011715557170102,485,44044
264.4,0.011011715557170102,485,44044
269.4,0.011011715557170102,485,44044
274.3,0.011011715557170102,485,44044
279.3,0.011011715557170102,485,44044
284.2,0.011011715557170102,485,44044
289.2,0.011011715557170102,485,44044
294.1,0.011011715557170102,485,44044
299.1,0.011011715557170102,485,44044
304.0,0.011011715557170102,485,44044
309.0,0.011011715557170102,485,44044
313.9,0.011011715557170102,485,44044
318.9,0.011011715557170102,485,44044
323.9,0.011011715557170102,485,44044
328.8,0.011011715557170102,485,44044
333.8,0.011011715557170102,485,44044
338.8,0.011011715557170102,485,44044
343.7,0.011011715557170102,485,44044
348.7,0.011011715557170102,485,44044
353.7,0.011011715557170102,485,44044
358.6,0.011011715557170102,485,44044
363.6,0.011011715557170102,485,44044
368.6,0.011011715557170102,485,44044
373.5,0.011011715557170102,485,44044
378.5,0.011011715557170102,485,44044
383.5,0.011011715557170102,485,44044
388.4,0.011011715557170102,485,44044
393.3,0.011011715557170102,485,44044
398.3,0.011011715557170102,485,44044
403.3,0.011011715557170102,485,44044
408.3,0.011011715557170102,485,44044
413.2,0.011011715557170102,485,44044
418.2,0.011011715557170102,485,44044
423.2,0.011011715557170102,485,44044
428.2,0.011011715557170102,485,44044
433.1,0.011011715557170102,485,44044
438.0,0.011011715557170102,485,44044
443.0,0.011011715557170102,485,44044
448.0,0.011011715557170102,485,44044
452.9,0.011011715557170102,485,44044
457.9,0.011011715557170102,485,44044
462.8,0.011011715557170102,485,44044
467.8,0.011011715557170102,485,44044
472.7,0.011011715557170102,485,44044
477.7,0.011011715557170102,485,44044
482.6,0.011011715557170102,485,44044
487.6,0.011011715557170102,485,44044
492.5,0.011011715557170102,485,44044
497.5,0.011011715557170102,485,44044
502.4,0.011011715557170102,485,44044
507.4,0.011011715557170102,485,44044
512.3,0.011011715557170102,485,44044
517.3,0.011011715557170102,485,44044
522.2,0.011011715557170102,485,44044
527.2,0.011011715557170102,485,44044
532.2,0.011011715557170102,485,44044
537.1,0.011011715557170102,485,44044
542.1,0.011011715557170102,485,44044
547.0,0.011011715557170102,485,44044
552.0,0.011011715557170102,485,44044
557.0,0.011011715557170102,485,44044
562.0,0.011011715557170102,485,44044
567.0,0.011011715557170102,485,44044
571.9,0.011011715557170102,485,44044
576.9,0.011011715557170102,485,44044
581.9,0.011011715557170102,485,44044
586.8,0.011011715557170102,485,44044
591.8,0.011011715557170102,485,44044
596.7,0.011011715557170102,485,44044
601.7,0.011011715557170102,485,44044
606.6,0.011011715557170102,485,44044
611.6,0.011011715557170102,485,44044
616.5,0.011011715557170102,485,44044
621.5,0.011011715557170102,485,44044
626.5,0.011011715557170102,485,44044
631.4,0.011011715557170102,485,44044
636.4,0.011011715557170102,485,44044
641.4,0.011011715557170102,485,44044
646.3,0.011011715557170102,485,44044
651.3,0.011011715557170102,485,44044
656.2,0.011011715557170102,485,44044
661.1,0.011011715557170102,485,44044
666.0,0.011011715557170102,485,44044
671.0,0.011011715557170102,485,44044
675.9,0.011011715557170102,485,44044
680.9,0.011011715557170102,485,44044
685.9,0.011011715557170102,485,44044
690.8,0.011011715557170102,485,44044
695.8,0.011011715557170102,485,44044
700.8,0.011011715557170102,485,44044
705.7,0.011011715557170102,485,44044
710.7,0.011011715557170102,485,44044
715.7,0.011011715557170102,485,44044
720.7,0.011011715557170102,485,44044
725.6,0.011011715557170102,485,44044
730.6,0.011011715557170102,485,44044
735.6,0.011011715557170102,485,44044
740.6,0.011011715557170102,485,44044
745.5,0.011011715557170102,485,44044
750.5,0.011011715557170102,485,44044
755.4,0.011011715557170102,485,44044
760.4,0.011011715557170102,485,44044
765.4,0.011011715557170102,485,44044
770.4,0.011011715557170102,485,44044
775.3,0.011011715557170102,485,44044
780.3,0.011011715557170102,485,44044
785.3,0.011011715557170102,485,44044
790.2,0.011011715557170102,485,44044
795.2,0.011011715557170102,485,44044
800.1,0.011011715557170102,485,44044
805.1,0.011011715557170102,485,44044
810.1,0.011011715557170102,485,44044
815.1,0.011011715557170102,485,44044
820.0,0.011011715557170102,485,44044
825.0,0.011011715557170102,485,44044
830.0,0.011011715557170102,485,44044
835.0,0.011011715557170102,485,44044
839.9,0.011011715557170102,485,44044
844.9,0.011011715557170102,485,44044
849.9,0.011011715557170102,485,44044
854.8,0.011011715557170102,485,44044
859.8,0.011011715557170102,485,44044
864.7,0.011011715557170102,485,44044
869.7,0.011011715557170102,485,44044
874.7,0.011011715557170102,485,44044
879.6,0.011011715557170102,485,44044
884.6,0.011011715557170102,485,44044
889.6,0.011011715557170102,485,44044
894.5,0.011011715557170102,485,44044
899.5,0.011011715557170102,485,44044
904.4,0.011011715557170102,485,44044
909.4,0.011011715557170102,485,44044
914.4,0.011011715557170102,485,44044
919.4,0.011011715557170102,485,44044
924.3,0.011011715557170102,485,44044
929.3,0.011011715557170102,485,44044
934.3,0.011011715557170102,485,44044
939.2,0.011011715557170102,485,44044
944.2,0.011011715557170102,485,44044
949.2,0.011011715557170102,485,44044
954.1,0.011011715557170102,485,44044
959.1,0.011011715557170102,485,44044
964.0,0.011011715557170102,485,44044
969.0,0.011011715557170102,485,44044
974.0,0.011011715557170102,485,44044
978.9,0.011011715557170102,485,44044
983.9,0.011011715557170102,485,44044
988.8,0.011011715557170102,485,44044
993.8,0.011011715557170102,485,44044
998.7,0.011011715557170102,485,44044
1003.7,0.011011715557170102,485,44044
1008.7,0.011011715557170102,485,44044
1013.6,0.011011715557170102,485,44044
1018.6,0.011011715557170102,485,44044
1023.6,0.011011715557170102,485,44044
1028.6,0.011011715557170102,485,44044
1033.5,0.011011715557170102,485,44044
1038.5,0.011011715557170102,485,44044
1043.5,0.011011715557170102,485,44044
