time_sec,x,y,yaw
1.3,-1.9999626784615754,-0.5000007903737842,4.058430005056308e-07
2.3,-1.9999359263149172,-0.5000017583976625,1.4254259676006093e-06
3.3,-1.9999463494583851,-0.5000025574820627,1.7501266732113392e-06
4.3,-1.999943843181217,-0.5000031267076782,2.2274782945944144e-06
5.3,-1.9999429956843982,-0.5000035482281212,2.5880660528089198e-06
6.3,-1.9999400608575302,-0.50000383596618,2.9915350242811904e-06
10.6,-1.9999397175755529,-0.5000043883039872,3.7875884843286248e-06
15.6,-1.9999385884495722,-0.5000045300278937,4.497149162713482e-06
20.6,-1.9999374631774354,-0.5000045662567191,5.1282767850542995e-06
25.5,-1.9999363713308687,-0.50000458257851,5.686916352603375e-06
30.5,-1.9999352645274864,-0.5000045951671417,6.341501261225514e-06
35.5,-1.9999341253406109,-0.50000460871841,6.944454444990994e-06
40.5,-1.9999329851211034,-0.5000046220694189,7.521260768657657e-06
45.5,-1.9999319110003886,-0.5000046330776812,8.12253383072393e-06
50.4,-1.9999307739123457,-0.5000046454965847,8.738794830423507e-06
55.4,-1.999929617486122,-0.5000046587924363,9.350713019020027e-06
60.4,-1.9999285322202967,-0.5000046704569449,9.965720805853676e-06
65.4,-1.9999274088380756,-0.5000046833703911,1.0533252659344107e-05
70.4,-1.9999262449432471,-0.5000046962450442,1.1173285322996708e-05
75.3,-1.9999251249878236,-0.5000047102859194,1.1777094082880168e-05
80.3,-1.9999240262131392,-0.5000047205147634,1.233337827385268e-05
85.3,-1.9999229124218272,-0.5000047330235128,1.297611683089009e-05
90.3,-1.9999217519661339,-0.5000047459513562,1.3571291318579866e-05
95.3,-1.9999206716174154,-0.5000047576870215,1.4158207028601477e-05
100.3,-1.9999195419514286,-0.5000047701174226,1.477485000669347e-05
105.3,-1.9999184110510244,-0.5000047829165363,1.536152087300584e-05
110.3,-1.999917278151963,-0.500004795203563,1.6010881050807636e-05
115.3,-1.9999161276029163,-0.5000048083562657,1.6617728510865413e-05
120.3,-1.9999150124772145,-0.5000048207940322,1.7234471208989672e-05
125.3,-1.9999138749864005,-0.5000048332444188,1.7829349571130264e-05
130.3,-1.9999127787721278,-0.5000048453006529,1.8412817100467175e-05
135.3,-1.999911646366125,-0.5000048582035285,1.9058760234491593e-05
140.3,-1.9999105135528836,-0.5000048712672795,1.9645094256399373e-05
145.3,-1.999909413355799,-0.5000048825784894,2.0215050267841e-05
150.3,-1.9999082705262463,-0.5000048972900375,2.087230234140831e-05
155.3,-1.9999071130074793,-0.5000049072807261,2.142273174610253e-05
160.3,-1.9999059943581414,-0.5000049197639878,2.2040916654605935e-05
165.3,-1.9999048554290346,-0.5000049340384578,2.266279055532548e-05
170.3,-1.9999037548812848,-0.5000049449719635,2.3252985928078782e-05
175.3,-1.9999026650339207,-0.5000049575837181,2.3851068012212354e-05
180.3,-1.999901497087922,-0.5000049701257865,2.445346216756308e-05
185.2,-1.9999003860133497,-0.5000049829866645,2.508740023311352e-05
190.2,-1.9998992396642727,-0.5000049942862693,2.566067232660573e-05
195.2,-1.99989812248846,-0.5000050079283781,2.6290205471762347e-05
200.2,-1.9998969924018417,-0.5000050203707871,2.688873052946863e-05
205.2,-1.9998958772496724,-0.5000050320454283,2.748298596501404e-05
210.2,-1.9998947355656582,-0.5000050453862611,2.812344634641541e-05
215.2,-1.9998936606493543,-0.5000050571290541,2.8711856146565094e-05
220.2,-1.9998924806076077,-0.5000050705978485,2.9333521696406512e-05
225.2,-1.9998913644869678,-0.5000050839257515,2.993520369458616e-05
230.2,-1.999890239359799,-0.5000050948525887,3.0528643843437864e-05
235.2,-1.999889128919894,-0.5000051076286973,3.115744669221118e-05
240.2,-1.9998880268534451,-0.5000051193689743,3.1723116183835015e-05
