time_sec,x,y,yaw
1.4,-1.999972583788372,-0.5000009033552727,4.152432342466518e-07
1.7,-1.9999737174809276,-0.5000012080909841,5.497956372282561e-07
1.7,-1.9999737174809276,-0.5000012080909841,5.497956372282561e-07
2.2,-1.9999269263826436,-0.5000016627955635,1.4730699304650458e-06
2.2,-1.9999269263826436,-0.5000016627955635,1.4730699304650458e-06
2.3,-1.9999359263149172,-0.5000017583976625,1.4254259676006093e-06
2.3,-1.9999359263149172,-0.5000017583976625,1.4254259676006093e-06
2.3,-1.999940574582099,-0.5000017885721486,1.3706321827922874e-06
2.3,-1.999940574582099,-0.5000017885721486,1.3706321827922874e-06
2.3,-1.9999450848816909,-0.5000018171868521,1.2945422898945102e-06
2.3,-1.9999450848816909,-0.5000018171868521,1.2945422898945102e-06
2.3,-1.9999450848816909,-0.5000018171868521,1.2945422898945102e-06
2.3,-1.9999450848816909,-0.5000018171868521,1.2945422898945102e-06
2.3,-1.9999450848816909,-0.5000018171868521,1.2945422898945102e-06
2.3,-1.9999450848816909,-0.5000018171868521,1.2945422898945102e-06
2.6,-1.9999626138374331,-0.5000020812541275,1.0937477015679084e-06
2.6,-1.9999626138374331,-0.5000020812541275,1.0937477015679084e-06
2.6,-1.9999626138374331,-0.5000020812541275,1.0937477015679084e-06
2.6,-1.9999626138374331,-0.5000020812541275,1.0937477015679084e-06
2.6,-1.9999626138374331,-0.5000020812541275,1.0937477015679084e-06
2.6,-1.9999626138374331,-0.5000020812541275,1.0937477015679084e-06
2.7,-1.9999619990435336,-0.5000021098833999,1.0450533042676533e-06
2.7,-1.9999619990435336,-0.5000021098833999,1.0450533042676533e-06
2.7,-1.9999619990435336,-0.5000021098833999,1.0450533042676533e-06
2.7,-1.9999619990435336,-0.5000021098833999,1.0450533042676533e-06
2.7,-1.9999608810325635,-0.5000021358125226,1.0553694425028773e-06
7.6,-1.9999406316055943,-0.5000040957380162,3.2591829949323842e-06
12.5,-1.9999392786488317,-0.5000044701435047,4.091374919422563e-06
17.5,-1.9999381909183007,-0.5000045482809251,4.767681063664265e-06
22.5,-1.9999370135624386,-0.500004574344166,5.347363367779488e-06
27.4,-1.9999359229263955,-0.500004587464372,5.952453542962988e-06
32.4,-1.999934833690918,-0.5000046004493042,6.533262215700853e-06
37.4,-1.9999336866693809,-0.5000046135623368,7.151165867999041e-06
42.3,-1.9999326005554938,-0.5000046255449057,7.768128358083198e-06
47.3,-1.9999314606785341,-0.5000046404524895,8.378035733255901e-06
52.3,-1.9999303558913608,-0.5000046503988864,8.958435181076613e-06
57.2,-1.9999292172155794,-0.5000046634891224,9.573947508196484e-06
62.2,-1.9999281048483253,-0.500004675960677,1.0184610675293232e-05
67.2,-1.9999269754705795,-0.5000046879335055,1.0799819841481358e-05
72.1,-1.9999258485544698,-0.5000047020203979,1.1385952944143941e-05
77.1,-1.9999247797634085,-0.5000047130478114,1.1979354078570026e-05
82.1,-1.9999236249069432,-0.5000047250888975,1.2535205893402597e-05
87.1,-1.9999225181651343,-0.5000047380937722,1.3192065889268815e-05
92.0,-1.9999213723065106,-0.5000047500353287,1.376125365652889e-05
97.0,-1.999920289617858,-0.5000047619182562,1.436786675179867e-05
102.0,-1.9999191228234856,-0.5000047747152916,1.500692023774584e-05
106.9,-1.9999180254178597,-0.5000047870328227,1.5561439024897412e-05
111.9,-1.9999169100326972,-0.500004799326249,1.618181918742205e-05
116.9,-1.9999158158737171,-0.5000048118307339,1.679698641775002e-05
121.9,-1.99991464802067,-0.5000048264915808,1.7421048020888787e-05
126.8,-1.9999134987395912,-0.5000048365495582,1.7993533349319776e-05
131.8,-1.999912421848497,-0.5000048491583704,1.8619790634100825e-05
136.8,-1.9999113002772808,-0.5000048620840479,1.922710924312556e-05
141.7,-1.9999101665818109,-0.5000048743907117,1.982767136911993e-05
146.7,-1.999909064595143,-0.5000048888662845,2.0424690347559106e-05
151.7,-1.9999079136960074,-0.5000048988123135,2.101114068431598e-05
156.6,-1.9999068106548104,-0.5000049109895299,2.1602394251021906e-05
161.6,-1.9999056970501377,-0.5000049251555632,2.2231628531987075e-05
166.6,-1.999904618138918,-0.5000049358346996,2.2799058376252738e-05
171.5,-1.9999034793999937,-0.5000049485399685,2.3451053448607586e-05
176.5,-1.9999023348993892,-0.5000049625180475,2.4043079817044152e-05
181.5,-1.9999012611192697,-0.5000049728459198,2.4625317585734185e-05
186.4,-1.9999001039732784,-0.5000049848714346,2.521840474377901e-05
191.4,-1.9998989705064385,-0.5000049978107166,2.5835167758590306e-05
196.4,-1.9998978670130563,-0.5000050102936944,2.6409283156621388e-05
201.4,-1.999896742864398,-0.5000050247496387,2.706095256921242e-05
206.3,-1.9998956444930327,-0.5000050350163664,2.760711008841337e-05
211.3,-1.9998945109067945,-0.5000050475078983,2.8209979866397027e-05
216.3,-1.9998933711784403,-0.5000050610857563,2.885655308066311e-05
221.3,-1.99989223858613,-0.5000050725511758,2.946554650833995e-05
226.3,-1.9998911427182826,-0.5000050842114899,3.0031416227340596e-05
231.2,-1.9998900414023106,-0.5000050967210818,3.0633089168359724e-05
236.2,-1.9998889150503465,-0.5000051101043536,3.127593992432765e-05
241.2,-1.9998877726469206,-0.5000051217220095,3.1841593211304055e-05
246.1,-1.9998866871866106,-0.5000051343110349,3.246708582009295e-05
251.1,-1.999885531225189,-0.5000051466607923,3.3051779167730186e-05
256.1,-1.9998844341955178,-0.500005158723804,3.3660014404476784e-05
261.1,-1.999883297386534,-0.5000051741539026,3.4298738871683844e-05
266.1,-1.9998821504931417,-0.5000051847372595,3.4885923085039344e-05
271.0,-1.9998810152759594,-0.5000051963621798,3.5474579019862594e-05
276.0,-1.9998799407949903,-0.5000052094385963,3.6116246137157556e-05
280.9,-1.9998788157037248,-0.5000052211034726,3.6652318389888626e-05
285.9,-1.9998777172792255,-0.5000052333323983,3.727355852572974e-05
290.9,-1.999876614968275,-0.5000052457545517,3.787399927271147e-05
295.9,-1.9998754828428111,-0.5000052581839544,3.848310572607979e-05
300.8,-1.9998743651449888,-0.5000052705818284,3.911084770406364e-05
305.8,-1.9998732319252128,-0.5000052829167106,3.967060105993989e-05
310.7,-1.999872141561418,-0.5000052952707378,4.0279194823912806e-05
315.7,-1.9998709882141819,-0.5000053084082393,4.0906962790052e-05
320.7,-1.9998698587520307,-0.5000053204842804,4.1485068271465514e-05
325.6,-1.9998687756919802,-0.5000053339954497,4.212102370975099e-05
330.6,-1.9998676186170636,-0.5000053452772161,4.268422248347642e-05
335.6,-1.999866529637649,-0.5000053569557499,4.329210133062485e-05
340.6,-1.9998653995678342,-0.5000053702258178,4.393448193005469e-05
345.6,-1.9998642965166291,-0.5000053819994634,4.449940073301239e-05
350.5,-1.9998631785214964,-0.5000053944175499,4.513355720842284e-05
355.5,-1.9998620628538486,-0.5000054078038952,4.572666056982824e-05
360.4,-1.9998608886341165,-0.5000054195468803,4.633233968078787e-05
365.4,-1.999859774793062,-0.5000054315493141,4.690487566322294e-05
370.4,-1.9998586616082283,-0.5000054439013351,4.75452966425925e-05
375.3,-1.9998575901527953,-0.5000054562215106,4.81495149496765e-05
380.3,-1.9998564489149953,-0.5000054695539183,4.8755650423264615e-05
385.2,-1.9998553502878114,-0.5000054809044988,4.932343762710512e-05
390.2,-1.999854184973145,-0.5000054935446547,4.9925042820196066e-05
395.2,-1.9998530770543306,-0.5000055066532035,5.05631224483011e-05
400.1,-1.999851950310071,-0.5000055185981492,5.113778117237711e-05
405.1,-1.9998508749006805,-0.5000055302894392,5.172320192485431e-05
410.1,-1.9998497670174258,-0.5000055426023736,5.2332241816542335e-05
415.0,-1.9998486496969177,-0.5000055548254853,5.29301744817012e-05
420.0,-1.999847464360666,-0.5000055677511069,5.354254139037381e-05
424.9,-1.9998463873820782,-0.5000055803714594,5.418253899681309e-05
429.9,-1.9998452814887235,-0.5000055922576379,5.476173815343818e-05
434.9,-1.9998441460466327,-0.5000056037368367,5.531834624395282e-05
439.8,-1.9998430388279393,-0.5000056167812078,5.59770914791386e-05
444.8,-1.99984191583038,-0.500005630065146,5.658607260645797e-05
449.8,-1.9998407744972149,-0.5000056419781038,5.7139286482888074e-05
454.8,-1.9998396648617678,-0.5000056548833683,5.7791922018607476e-05
459.8,-1.9998385291875462,-0.5000056660307975,5.83433006219922e-05
464.7,-1.9998374146497133,-0.5000056808973308,5.8995075228762523e-05
469.7,-1.9998363121508227,-0.500005690673055,5.9544460264696234e-05
474.6,-1.9998351734905422,-0.5000057039158177,6.015274045326739e-05
479.6,-1.999834097256032,-0.5000057155216369,6.077521340323318e-05
484.6,-1.9998329561453685,-0.5000057279950515,6.135111596628614e-05
489.6,-1.9998317967165133,-0.5000057417417225,6.19939160114476e-05
494.5,-1.999830742450066,-0.5000057527103198,6.258601999516861e-05
499.5,-1.9998295950862304,-0.5000057652635249,6.32253994341612e-05
504.5,-1.9998284336815813,-0.5000057776863723,6.380481282642891e-05
509.5,-1.9998273396180297,-0.5000057900006797,6.437552096930573e-05
514.5,-1.9998262020272033,-0.5000058037889906,6.499371535098897e-05
519.4,-1.9998250773669883,-0.5000058153260079,6.560445889780405e-05
524.4,-1.9998239479917712,-0.5000058276611794,6.621018530080877e-05
529.4,-1.9998228266182045,-0.5000058393610707,6.681733086287698e-05
534.3,-1.9998217500888524,-0.5000058516508701,6.739344741367215e-05
539.3,-1.9998205794975785,-0.5000058645639908,6.803486579784757e-05
544.3,-1.9998194901473607,-0.5000058768263252,6.860013656388367e-05
549.2,-1.9998184024242467,-0.500005888563148,6.920914709358905e-05
554.2,-1.9998172472038378,-0.5000059014416132,6.981423158813186e-05
559.2,-1.9998161479572012,-0.5000059133010987,7.040131272378406e-05
564.1,-1.999814999168904,-0.5000059259700478,7.104598603988337e-05
569.1,-1.9998138926308278,-0.5000059391504544,7.165208128434075e-05
574.1,-1.9998127692084977,-0.5000059522851876,7.224588419184624e-05
579.0,-1.9998116994833626,-0.500005962813805,7.283032217810167e-05
584.0,-1.9998105380326776,-0.5000059770842428,7.344206594157641e-05
589.0,-1.9998094242545505,-0.5000059876171231,7.405600756327945e-05
593.9,-1.9998083453646116,-0.5000060001767791,7.464301724405683e-05
598.9,-1.9998071839715195,-0.5000060140629383,7.526103563046198e-05
603.9,-1.9998060650659866,-0.5000060265975996,7.586838577120667e-05
608.8,-1.999804955663427,-0.5000060374794673,7.64263500966053e-05
613.8,-1.9998038417686588,-0.5000060492114293,7.702943784748625e-05
618.8,-1.999802734180934,-0.5000060614759849,7.763133792864967e-05
623.7,-1.9998016214788392,-0.5000060740112505,7.824602751776984e-05
628.7,-1.9998004931510247,-0.5000060859407515,7.885499176423566e-05
633.6,-1.9997993385241783,-0.5000060989555363,7.94643976562184e-05
638.6,-1.9997982176737517,-0.500006111837676,8.007463506157693e-05
643.6,-1.9997971120151354,-0.5000061238440552,8.066444303560461e-05
648.6,-1.9997959923231754,-0.5000061365466918,8.130186466131573e-05
653.6,-1.9997948996824595,-0.500006148955896,8.189821038028808e-05
658.5,-1.9997937522072682,-0.500006160643401,8.245135286004664e-05
663.5,-1.9997926343045505,-0.5000061738252123,8.304667763912364e-05
668.5,-1.9997915438573968,-0.5000061849701474,8.371965994515098e-05
673.5,-1.9997904390695476,-0.5000061968841354,8.429102952187684e-05
678.4,-1.9997892684752339,-0.5000062102439069,8.488646832243166e-05
683.4,-1.9997881454612358,-0.5000062224613928,8.546367097397383e-05
688.4,-1.999787031338552,-0.5000062344603016,8.607459605756826e-05
693.4,-1.9997859002043854,-0.5000062462171553,8.667814494946608e-05
698.3,-1.9997847826925745,-0.5000062586223217,8.728580413716343e-05
703.3,-1.999783692515364,-0.5000062720420738,8.792670669728316e-05
708.3,-1.9997825463901058,-0.5000062845731544,8.853502504014545e-05
713.3,-1.9997814105003997,-0.5000062968812333,8.910338908031916e-05
718.2,-1.99978033366088,-0.500006308297821,8.972557076267856e-05
723.2,-1.9997791841817762,-0.5000063210659954,9.029145979521348e-05
728.2,-1.9997780882033,-0.5000063328574327,9.090753581644284e-05
733.2,-1.999776950475392,-0.5000063463434518,9.156129507360696e-05
738.2,-1.9997758070794482,-0.5000063575356151,9.211106426168769e-05
743.1,-1.9997747171499023,-0.5000063703619051,9.276315016777019e-05
748.1,-1.999773584818773,-0.5000063849954025,9.338003169317748e-05
753.0,-1.9997724923756064,-0.500006395594235,9.395772574336138e-05
758.0,-1.999771381879626,-0.500006407025725,9.454981233020502e-05
763.0,-1.9997702155486534,-0.5000064194419366,9.513629980628484e-05
767.9,-1.999769134246998,-0.5000064320192316,9.577210344505451e-05
772.8,-1.9997680110079343,-0.5000064442515729,9.631846032028983e-05
777.8,-1.9997669133340152,-0.5000064561075734,9.693864236903698e-05
782.8,-1.9997657576248833,-0.5000064687143015,9.756851267220995e-05
787.8,-1.999764635357147,-0.500006481022041,9.813767840449913e-05
792.7,-1.9997635441615011,-0.5000064929057857,9.875176700988076e-05
797.7,-1.9997624226224475,-0.5000065071005809,9.938059194794185e-05
802.7,-1.9997612779251643,-0.5000065191964637,9.998545748955148e-05
807.6,-1.999760128460515,-0.500006530384611,0.00010055981285236678
812.6,-1.9997590451863236,-0.5000065427668776,0.00010114494111696851
817.5,-1.9997579472597042,-0.5000065566316766,0.0001017893718776574
822.5,-1.9997568221779525,-0.5000065676184826,0.00010239400580192282
827.5,-1.99975566659569,-0.5000065800677075,0.00010298267258365434
832.4,-1.9997546063406806,-0.5000065914192421,0.0001035841395916823
837.4,-1.9997534506818613,-0.5000066046773148,0.0001041951297666499
842.4,-1.9997523626668605,-0.5000066171754224,0.00010480730175735447
847.3,-1.9997512259635266,-0.5000066281772078,0.00010542183484139132
852.3,-1.9997501360910628,-0.5000066408132205,0.0001059837242633689
857.3,-1.999749005113288,-0.500006654698264,0.00010661844813468133
862.2,-1.9997478650978648,-0.500006665525413,0.00010720784155534064
867.2,-1.999746776785411,-0.5000066778143192,0.0001078142166898799
872.2,-1.9997456174277206,-0.5000066905405163,0.00010837198145691956
877.2,-1.9997444889613722,-0.5000067024314025,0.00010898319987437107
882.1,-1.9997434145244677,-0.5000067147590794,0.00010961119136285859
887.1,-1.9997422522789983,-0.5000067265214451,0.00011020422788032803
892.0,-1.999741146205898,-0.5000067397952546,0.00011081673000401933
897.0,-1.9997400638408989,-0.5000067511431577,0.00011138192165446909
902.0,-1.9997388846304618,-0.5000067641185111,0.00011201684979983164
906.9,-1.999737806975075,-0.5000067785386708,0.00011264495302974918
911.9,-1.9997367266780937,-0.5000067881018642,0.00011321422269679658
916.8,-1.9997355960764849,-0.5000068003795985,0.00011379886281036898
921.8,-1.9997344363128808,-0.500006812692521,0.00011444096312074664
926.7,-1.9997333612920285,-0.5000068246788194,0.00011504603572194226
931.7,-1.9997322722772397,-0.5000068371693362,0.0001156274620140634
936.6,-1.9997311383197143,-0.5000068493687512,0.00011621002014587478
941.5,-1.999730039450862,-0.5000068616968683,0.00011679726065080076
946.5,-1.9997288822195112,-0.500006873815165,0.00011739117584880134
951.5,-1.9997277361001526,-0.5000068867413955,0.00011803085744150131
956.4,-1.9997266414714712,-0.5000068984825989,0.00011859372406902087
961.4,-1.999725515813145,-0.5000069113342167,0.00011920577780657977
966.4,-1.9997243957160173,-0.5000069252252235,0.00011984787461289864
971.4,-1.9997232819279636,-0.500006935720952,0.00012041363066776289
976.4,-1.9997221580466114,-0.500006948730271,0.00012105391891797049
981.3,-1.9997210781456836,-0.5000069602119335,0.0001216524664510243
986.3,-1.9997199402029142,-0.5000069728050403,0.00012227039204853145
991.3,-1.9997188397479604,-0.500006984877056,0.00012283621750698516
996.2,-1.9997177240587038,-0.5000069971301794,0.00012344721918543814
1001.2,-1.9997165975686828,-0.5000070091115945,0.0001240830097080061
1006.2,-1.9997154156013373,-0.5000070221761962,0.00012467183094647978
1011.2,-1.9997143166406213,-0.5000070337181439,0.00012524343480541702
1016.1,-1.99971319146175,-0.5000070464686703,0.00012583238245216272
1021.1,-1.9997120583077053,-0.5000070607303317,0.00012648674878253747
1026.1,-1.999710950187932,-0.5000070711434296,0.0001270425980080827
1031.1,-1.999709834399862,-0.500007084157221,0.00012770256588988925
1036.0,-1.9997087173399357,-0.5000070961602399,0.0001283014777112407
1041.0,-1.9997075847007968,-0.5000071074155052,0.00012886927478668065
1046.0,-1.999706450417984,-0.500007121471846,0.00012949948779392845
1051.0,-1.9997053545169217,-0.500007134495605,0.00013011057252778645
1055.9,-1.999704279384197,-0.5000071443728409,0.00013068383725229208
1060.9,-1.999703106802969,-0.5000071574738634,0.00013129920029665204
1065.9,-1.9997019849633455,-0.5000071699242062,0.00013193061122462201
1070.9,-1.9997008691936409,-0.5000071820449391,0.000132519610100786
1075.8,-1.99969978459472,-0.5000071935528229,0.0001330805131974176
1080.8,-1.999698611921171,-0.5000072056174508,0.00013371139150730515
1085.8,-1.999697498494345,-0.5000072186580592,0.00013433465844854979
1090.8,-1.9996964074050794,-0.5000072308184791,0.00013489075560761045
1095.8,-1.9996952972558408,-0.500007242973231,0.00013550216166059186
1100.8,-1.999694144151645,-0.5000072568967472,0.0001361032695075255
1105.7,-1.9996930244171718,-0.5000072675736397,0.00013669843817335376
1110.7,-1.9996918839482534,-0.5000072807979188,0.00013733312478873727
1115.7,-1.9996908276739422,-0.5000072917402959,0.00013792469948998098
1120.6,-1.999689680265097,-0.5000073040289575,0.00013855912671084666
1125.6,-1.9996885375684625,-0.5000073160988914,0.00013912773305890176
1130.6,-1.9996874143339878,-0.5000073292026587,0.00013973388188186336
1135.6,-1.9996863112274739,-0.5000073423914894,0.0001403905705715829
1140.5,-1.9996851907961102,-0.5000073538736839,0.00014098737353537784
1145.5,-1.9996841006907151,-0.5000073657233723,0.00014155400474671776
1150.5,-1.999682984313757,-0.5000073782655787,0.00014216635867998385
1155.5,-1.9996818512542411,-0.5000073904231329,0.0001427837056210028
1160.4,-1.999680747237847,-0.5000074025510076,0.00014339854823176607
1165.4,-1.999679589710659,-0.5000074145464626,0.0001439916456256167
1170.4,-1.9996784634252043,-0.5000074268944902,0.0001446018145238577
1175.4,-1.9996773595605468,-0.500007439368064,0.00014515661360129642
1180.4,-1.9996761992147634,-0.5000074515300107,0.00014579394957861321
1185.3,-1.999675135914444,-0.5000074639761443,0.00014636173028311004
1190.3,-1.999673982495405,-0.5000074768154469,0.000147028329459409
1195.3,-1.9996728530097925,-0.5000074904287505,0.00014759689000435098
1200.2,-1.9996717441715979,-0.5000075005730672,0.0001481810244814291
1205.2,-1.9996706433471583,-0.5000075130660179,0.00014878909259167402
1210.2,-1.9996694682204619,-0.5000075259806799,0.00014942215202759046
