time_sec,x,y,yaw
1.3,-1.9999303872592573,-0.5000005867260856,5.498757964622252e-07
2.3,-1.999928618992445,-0.500001566919159,1.3748497309592194e-06
3.3,-1.9999311341382713,-0.5000024169380218,2.0535808468046642e-06
4.3,-1.9999458716427336,-0.500003021145772,2.0407262559703854e-06
5.3,-1.9999383004029185,-0.5000034633596562,2.691660530663063e-06
6.3,-1.9999404554591769,-0.5000037842642658,2.9041405239208646e-06
10.2,-1.999939831544585,-0.50000435266126,3.7151101689269503e-06
15.2,-1.999938736064494,-0.5000045232629874,4.429639017043759e-06
20.2,-1.9604082629873352,-0.5365045707959597,-1.02285737999327
25.2,-2.116888923556203,-1.769443317425127,-1.6166692100339939
30.2,-2.1346707202747885,-1.868640270868873,1.952176302465044
35.2,-2.0529729202336044,-1.9504800349842726,-0.8030068115623268
40.2,-1.7362902243488716,-2.1835829596862855,1.194561945932691
45.2,-2.1535019341946477,-1.0444118161120528,1.4407666381539814
50.2,-2.3573727800326187,0.18920727062859757,1.9662792604067003
55.2,-2.6438214926625587,0.7450124726374796,-2.508139023967394
60.2,-2.645438877421563,0.7441999532866905,2.732049761548294
65.2,-2.723139802482087,1.2400122225312766,0.9320361488116563
70.2,-2.535181205496,0.3677222669955218,-1.597365879582275
75.2,-2.44215237781695,-0.8796311706686325,-1.536556458690312
80.2,-2.354455317165523,-1.698341671929753,-0.48785714520606926
85.2,-2.3568272050036234,-1.700362111098939,1.7346552566488893
90.2,-2.3245961486471742,-2.0345446906779125,-1.483224334892079
95.2,-2.5594174094088538,-1.9436992431369928,1.5655762279261665
100.2,-2.5647911086404465,-0.697156561296628,1.753302232563488
105.2,-2.7178804293131895,0.5472593251711452,1.7237513279274261
110.2,-2.879140769549919,1.802164251834194,1.7267707730708335
115.2,-2.9023927991694465,2.0414076794876186,-0.9054751671885568
120.2,-2.707120888636575,2.2651639694048873,0.8517344066952948
125.2,-1.8380485042851833,2.5969799060654997,-0.005410464185837001
130.2,-1.5218558171025165,2.3708147095084935,-1.3087101219701545
135.1,-1.847819758473802,1.1969143821957329,-1.4949764446998328
140.1,-1.887655834418021,-0.08160645788651295,-1.6770784933727925
145.1,-1.5041285015619514,-1.2108084239563601,-0.8542019493339966
150.1,-0.5487576575986012,-2.1305518796855427,-0.585822499048239
155.1,0.12878546564889615,-2.5176538408591473,-1.1286502678535602
160.1,0.33065147785806026,-2.985877993759555,-1.283248996541551
165.1,-0.05995153390359815,-2.784875896401455,2.431359792304552
170.1,-0.0589229913593888,-2.781748852318846,-0.07195343400707345
175.1,-0.3480496551561493,-2.7853833744354444,2.61073555314753
180.1,-1.2975521952473947,-1.971417000577388,2.5013617518885156
185.1,-1.3108930086489827,-1.9570487754963815,-0.17284248113871473
190.1,-0.5437493492066943,-2.022706889023106,-0.8278433530531407
195.1,-0.6718448471644881,-2.0446097298738346,-2.8828370585691614
200.1,-1.2033054363997708,-3.1425223453480933,-2.19106964693238
205.1,-1.8974694552345035,-4.180296662353201,-2.227871213647
210.1,-2.023690069722632,-4.33138612333673,1.3195110641685233
215.1,-2.243774002629139,-4.361875498258327,-3.0065938554163654
220.1,-2.4827287420913695,-4.213467233949317,1.043310432348041
225.1,-1.7371702053835667,-3.5329544213376525,1.1413168539659895
230.1,-2.060776833461675,-2.367887335183673,2.264904932204622
235.1,-2.9401661182216525,-1.401948025073949,2.335347582143796
240.1,-3.948379833093338,-0.6556793438980765,2.6955239674909057
245.1,-4.756597192740196,-0.2664491159910078,3.1242356707647523
250.1,-4.75529082786647,-0.2656736806835155,-2.2503144729445395
255.1,-4.858193020337332,0.6038976408246979,1.598761598017758
260.1,-4.904441132844083,1.8567384389338362,1.4213024095721436
265.1,-4.883197430314979,1.9594788517219284,-1.1095929218645213
270.1,-5.143990335594592,2.0768218071866418,2.7019808077010494
275.1,-5.417937608681359,1.8249588825936132,-1.4456515081279258
280.1,-5.337485981549983,0.5811199492891361,-1.6140099622473714
285.0,-5.360908492716225,-0.6745375906209659,-1.5831102654884222
290.0,-5.363221546845375,-1.9158854007582584,-1.6400722497423386
295.0,-5.482546601431864,-2.5687027382204857,-0.6462108408186249
300.0,-5.482760940437758,-2.568574824994105,-0.4597023798431437
305.0,-5.416132552699117,-3.047175597617163,-1.0696029091163908
310.0,-4.823310325634761,-2.3029173978554933,1.0206591413921893
315.0,-4.030348292020703,-1.3219065185340906,0.678770215912838
320.0,-3.947514769635564,-1.260524957852717,-2.822618263850602
325.0,-3.9192874772800286,-1.3873043514821208,-0.9029530438722096
330.0,-2.9558456655393073,-0.903714078246255,0.5268898838542161
335.0,-2.0667677747875466,-0.45702865433116585,0.8346688473857877
340.0,-2.066473823987136,-0.45943448384470637,2.363781980310457
345.0,-1.8439145447182304,-0.021302018525084315,1.3091276721552054
350.0,-2.602538317557117,-0.313867640262932,-2.400204340511547
355.0,-2.6700215437182324,-0.3711404317422915,0.11842094215688406
360.0,-2.120765398086818,-0.3358413345015616,0.6809377432137119
365.0,-2.173629016400779,-0.3223205981876122,2.7857396187310663
370.0,-2.1928571452858217,0.7896607304358945,1.6230662044043367
375.0,-2.3460817429991225,2.0338336006966418,1.7123115826463688
380.0,-2.744255179484032,3.1741875832343514,2.382998337467734
385.0,-3.826850264076671,3.838209061181118,2.6436117077507846
390.0,-4.788679249128302,4.365031956090264,2.446145781147857
395.0,-4.787414573788401,4.368503241084064,-0.18076783655781323
400.0,-4.557635031132249,3.7899848750861667,3.0890765775332008
405.0,-4.502766420523603,3.8769913124622106,0.6585347236683257
410.0,-3.2583713933175775,3.799977986576908,-0.008524675816685541
415.0,-2.6580748880300673,3.799060235385299,1.5875900573439854
420.0,-2.7287762161257527,3.7186960892401384,-2.3063302744810654
425.0,-2.974290805303925,3.4070668825506645,-0.588490087647242
429.9,-1.9539631195366782,4.050970153781457,0.6187970278156857
434.9,-1.0792571514851168,4.511567860533098,0.3811533264604607
439.9,-1.0114884296031152,4.383731108527082,-1.0972925254658525
444.9,-0.8799429094438638,4.028077628789153,-2.8807789629138862
449.9,-1.3427278387332862,4.5583648173228974,-2.863642073466021
454.9,-1.433735646632107,4.508438262843149,0.011094654797310094
459.9,-1.0340572023754468,4.373037897305448,0.74336074340471
464.9,-0.9942513783021344,4.418279528952234,-0.7510174416686018
469.9,-0.7119884984126481,4.000766320695571,-1.2883228446356254
474.9,-0.7119122968578312,4.00047833990356,-1.465862845263658
479.9,-0.7129554212291362,3.9985625398503126,-2.833664719761414
484.9,-0.7130484794191856,3.9985431243167486,-2.888988391795665
489.9,-0.7133670198126717,3.998457128219595,-3.0798202640834575
494.9,-0.7131434308797653,3.998506001503074,-2.9458364778661066
499.9,-0.713320286886169,3.998464539799893,-3.0524826108103125
504.9,-0.7131109478133385,3.9985153947621512,-2.926812812915437
509.9,-0.7133309377309961,3.998463484055299,-3.057370448883388
514.9,-0.7131335375952961,3.9985093497514184,-2.939319145664506
519.9,-0.7133506734062761,3.9984607909245913,-3.068056140426616
524.9,-0.7131736297639241,3.9984985208664776,-2.9625152610144454
529.9,-0.7133954046134189,3.9984562125569436,-3.093133406059753
534.9,-0.7131695960223986,3.9985001705369285,-2.9589328891590165
539.9,-0.7133838603382281,3.9984577518536977,-3.0853615157537626
544.9,-0.7132480397384526,3.998481042562026,-3.00466378814085
549.9,-0.7134275403813094,3.9984545706796046,-3.109181553902109
554.9,-0.7132499836621351,3.998481010651365,-3.004662626000822
559.9,-0.7134175720873795,3.998456679119726,-3.102548300798949
564.9,-0.7133154496776359,3.9984682347462552,-3.042219204913098
569.9,-0.7137115373088062,3.998454045958373,3.0275110244848467
574.9,-0.8618625645129625,4.4752445920275985,1.8886284435393035
579.8,-1.2764746848737922,4.493145484308429,-0.7980750392722344
584.8,-1.0705029707129718,4.240160368435813,-0.8919533720664491
589.8,-0.994369171915723,4.115175139141495,2.609136628163678
594.8,-1.09960524443469,4.4254288478926815,-0.020262517653483154
599.8,-0.5644360371302655,4.32639035740848,-0.1832722795573123
604.8,-0.6296937866582619,4.383529109651,2.594777383062179
609.8,-1.233028378227106,4.408813116342452,-1.1171426920718568
614.8,-1.1135698796704625,4.304317987444152,-0.7231659974040451
619.8,-0.8582978954929982,4.077418240845608,0.5802578207692276
624.8,-1.3651727368602449,4.230108604617395,-2.5072449149311677
629.8,-1.3824606197045013,4.218845442258972,0.04370042161118917
634.8,-0.6101797230381623,4.208255162383175,-0.27208587666406425
639.8,-0.6064197168907013,4.2044139158583445,-2.4836344653775555
644.8,-0.23250957075066558,4.3019882227931765,0.25030959608834935
