time_sec,x,y,yaw
0.4,-1.999994144997362,-0.5000000470878887,3.6424809802499236e-08
1.4,-1.999972583788372,-0.5000009033552727,4.152432342466518e-07
2.4,-1.999949008169038,-0.5000018430816653,1.1974563829102732e-06
3.4,-1.9999518405954462,-0.5000026222178533,1.4868255024985505e-06
4.4,-1.9999384488937473,-0.5000031761466225,2.4157472492690763e-06
5.4,-1.9999429088873764,-0.5000035715468193,2.611104811022815e-06
6.4,-1.9999410368929942,-0.5000038599925899,2.9723781047108346e-06
10.6,-1.9999397175755529,-0.5000043883039872,3.7875884843286248e-06
15.5,-1.9999385921693045,-0.5000045297487485,4.482068595737664e-06
20.5,-1.586794454950439,-0.5168747999955858,-0.0588803374946706
25.5,-0.8423808008042112,-0.5121920019793883,1.2042181229184927
30.4,-0.8392017732651282,-0.5133235074887054,-2.0661423863512076
35.4,-0.3555607760023686,-0.5974853268896233,-0.3286237135954056
40.3,-1.0247927152851817,-0.6449935545650923,2.947271690894261
45.3,-2.2663762299184733,-0.6011749286134649,3.1395333297391796
50.2,-3.4380872890735548,-0.505872823931694,2.9440714555519776
55.2,-3.4414727997223378,-0.5017956621628161,0.304371579146299
60.1,-3.645542477083734,-0.5757070816597275,-2.8034786412192387
65.0,-3.8303480844262072,-0.7545259642365465,-0.5782481203455194
70.0,-2.6052202811484597,-0.6088392591244272,0.10000453100234581
75.0,-1.3464319035346566,-0.5773320668784125,0.04279424406557702
80.0,-0.8048709097138149,-0.5276500946880515,2.0493315634944573
85.0,-0.8018246248386284,-0.5261410991153019,-1.354014018415216
90.0,-0.2576701351026796,-0.7346778623674378,-0.6118957432291748
95.0,-0.42263387183696904,-1.9066778515423606,-1.6253171333628722
100.0,-0.5688061276298497,-3.0382593186776607,-1.8108822886944063
105.0,-1.0876544652305093,-3.5196265933950728,-1.224099977106876
110.0,-1.0565397486620547,-3.492947040116411,1.2263786591244081
115.0,-2.0518526611374037,-3.3352679581278277,-3.1366899863424473
120.0,-3.314418934784842,-3.35150934409668,3.125070159981786
125.0,-4.415234162795823,-3.5273534740208974,-2.459873129154516
130.0,-4.445911485599198,-3.5553365087114104,-0.08706865628209277
135.0,-4.461742273777904,-3.565783917608327,3.01573078907271
140.0,-3.892018517199825,-2.8421005064701794,0.764334562245093
145.0,-2.929900495247954,-1.9796966394788473,0.6883376727108821
150.0,-1.9415997648486758,-1.1559740352093286,0.7014309681912603
154.9,-0.9468716970790155,-0.3387018131676611,0.7821574062099501
159.9,-0.036112067333198765,0.5735350186572286,0.7900058088565423
164.9,0.3968090353875864,0.9873607542557733,2.340052464793452
169.9,0.37440424950863743,1.0944483737662711,1.761237764616776
174.9,0.14164377580814574,1.4563778643281857,-2.6608935157743234
179.9,-0.5190947441233827,0.40344664037542355,-2.4933900919473087
184.9,-1.6326256610401846,-0.21403940497939275,-2.806531363059197
189.9,-2.884988054636068,-0.23313228958463197,2.8060074055726645
194.9,-4.033895148638957,0.31324063536334085,2.6163498579816076
199.9,-4.96665792031643,0.8522729737028988,2.427282086513365
204.9,-4.966473888248182,0.855422828533964,0.5145102078363045
209.9,-5.028294482044602,1.3554228337996388,1.9820222307079263
214.9,-5.081372883343362,0.7463277270399341,-1.4436227888294408
219.9,-5.084149965360206,0.7327939064512357,2.1839234948155357
224.9,-5.076269329605866,1.0781119153407708,1.0483000138106755
229.9,-4.598662206780523,2.2395568721594463,1.2993305540228355
234.9,-4.126563103025663,3.3323312555907214,0.8860570079210579
239.9,-4.113407422972969,3.342587601858777,-1.534762588782388
244.9,-4.245481729406524,3.237304635169721,-2.801484215189917
249.9,-4.881342531310323,3.326006196810215,1.4409344261651496
254.9,-4.936830937879885,3.4259383405598545,2.0886866880024457
259.9,-5.126696745270515,3.7605280585788274,1.6279540069448766
264.9,-5.030212388579703,3.7269633809181704,-1.230090536909208
269.9,-5.034595319792737,3.7241615105948433,-3.0101635254132786
274.9,-4.863643385974007,2.8567715014335286,-1.0978254634144515
279.9,-4.464180337462539,1.6546573039596484,-1.1904890019176722
284.9,-3.670924665500544,0.7285548243985978,-0.21843075682094584
289.9,-2.4133386984479084,0.6475620861417669,-0.08280915585192561
294.8,-1.1768703747350544,0.42835217757465266,-0.3781110472768438
299.8,-0.3228397439084511,1.000203920046405,0.9532683633320104
