path_length,coverage
0.09135570496279773,0.007484670982769842
0.86106962136958,0.007484670982769842
0.8640220500742136,0.007484670982769842
1.7618889666327084,0.007484670982769842
2.9151373276403216,0.007484670982769842
2.915172082052097,0.007484670982769842
2.9151760764036863,0.007484670982769842
2.915177121476572,0.007484670982769842
2.915178095855727,0.007484670982769842
2.915179136441546,0.007484670982769842
2.915340678918604,0.03285034083513171
3.5713605660114194,0.03285034083513171
4.857600456333234,0.03285034083513171
5.292800441776259,0.03285034083513171
5.2929560768704755,0.03285034083513171
5.292965717710983,0.03285034083513171
5.292967085490831,0.03285034083513171
5.292968216640666,0.03285034083513171
5.292969321142462,0.03285034083513171
5.292970501704138,0.03285034083513171
5.29297158556554,0.05309492001507211
5.292972757477198,0.05309492001507211
5.292973927863435,0.05309492001507211
5.292975031289165,0.05309492001507211
5.292976212082018,0.05309492001507211
5.292977339158542,0.05309492001507211
5.2929784586816995,0.05309492001507211
5.29297957566361,0.05309492001507211
5.29298074033813,0.05309492001507211
5.292981915880091,0.05309492001507211
5.292983009302813,0.05309492001507211
5.2929841525740775,0.05309492001507211
5.2929852652508265,0.05309492001507211
5.292986469239036,0.05309492001507211
5.292987632104765,0.05309492001507211
5.2929887358609,0.05309492001507211
5.29298989507943,0.05309492001507211
5.292990994506554,0.05309492001507211
5.292992168820149,0.05309492001507211
5.292993261178653,0.05309492001507211
5.292994453872475,0.05309492001507211
5.292995560502371,0.05309492001507211
5.2929967153686786,0.05309492001507211
5.292997834829435,0.05309492001507211
5.2929990663663045,0.05309492001507211
5.293000081373589,0.05309492001507211
5.293001280107737,0.05309492001507211
5.293002416940854,0.05309492001507211
5.293003532428212,0.05309492001507211
5.29300453999782,0.05309492001507211
5.2930056638312255,0.05309492001507211
5.293006727377821,0.05309492001507211
5.293007890762435,0.05309492001507211
5.293009011708927,0.05309492001507211
5.2930101378630505,0.05309492001507211
5.293011279639323,0.05309492001507211
5.293012449657318,0.05309492001507211
5.520834669560994,0.05309492001507211
5.520840916350964,0.05309492001507211
5.520842064397476,0.05309492001507211
5.52084321879399,0.05309492001507211
5.52084441395701,0.05309492001507211
5.520845517848795,0.05309492001507211
5.520846607189995,0.05309492001507211
6.253005018617418,0.05309492001507211
6.260045960131219,0.05309492001507211
6.747470586707644,0.05309492001507211
7.119473166760788,0.05309492001507211
7.965168116751002,0.05309492001507211
8.032141393345343,0.05309492001507211
8.521585310595333,0.05801048196485459
9.022698139481054,0.05801048196485459
9.02372932875059,0.05801048196485459
9.023736071076012,0.05801048196485459
9.02373963002688,0.05801048196485459
9.026472797383088,0.05801048196485459
9.605241385281516,0.05801048196485459
9.63831840470373,0.05801048196485459
10.771131660642105,0.05801048196485459
11.979467901902389,0.05801048196485459
12.189288347866452,0.09067242147090056
12.63228934772413,0.09067242147090056
13.714792018760733,0.09067242147090056
14.315060679289276,0.09067242147090056
14.807441467542901,0.09067242147090056
14.963216457612763,0.09067242147090056
14.963522381990165,0.09067242147090056
14.963523206240938,0.09067242147090056
14.963524175093639,0.09067242147090056
15.171808329225495,0.09067242147090056
15.839994021956727,0.11367451101291405
15.84301060974295,0.11367451101291405
16.741719418552215,0.11367451101291405
16.977350406668748,0.11367451101291405
17.743958148165717,0.11367451101291405
18.560509203594158,0.11367451101291405
19.828541959125154,0.11367451101291405
20.660321253846615,0.11367451101291405
21.29275828424703,0.11367451101291405
22.152833430195443,0.11367451101291405
22.462672684626934,0.12234097215085808
23.56370111217499,0.12234097215085808
23.883048112740408,0.12234097215085808
25.10483099999065,0.12234097215085808
25.25115749505486,0.12234097215085808
26.434137754728226,0.12234097215085808
27.6712882643344,0.12234097215085808
28.894135786775383,0.12234097215085808
29.11524418171211,0.12234097215085808
29.34100988805507,0.12234097215085808
29.571041769935544,0.15926763265166308
30.721189302048913,0.15926763265166308
31.946280456708298,0.15926763265166308
33.21255254363546,0.15926763265166308
34.290311847087146,0.15926763265166308
34.31968430660477,0.15926763265166308
34.81948769710697,0.15926763265166308
35.88725868293358,0.15926763265166308
37.151332113240066,0.15926763265166308
37.59468166300449,0.15926763265166308
37.79532932729939,0.23894426746137773
38.608953598120685,0.23894426746137773
39.169507633411925,0.23894426746137773
39.32177877155619,0.23894426746137773
40.56135929119611,0.23894426746137773
41.30803349814655,0.23894426746137773
41.816746349529545,0.23894426746137773
43.0603113961622,0.23894426746137773
43.459342096751676,0.23894426746137773
43.73600358118719,0.23894426746137773
44.96297617512195,0.24293495015928476
45.07197076348266,0.24293495015928476
46.06564080872057,0.24293495015928476
46.51303102095502,0.24293495015928476
46.887756352319386,0.24293495015928476
48.10295673891434,0.24293495015928476
48.12721857641156,0.24293495015928476
49.18619691083651,0.24293495015928476
49.36244447504727,0.24293495015928476
50.27859592421044,0.24293495015928476
50.28420826629452,0.24326037063679648
51.30721232063738,0.24326037063679648
51.931542659726574,0.24326037063679648
52.26794855175196,0.24326037063679648
53.456229680463025,0.24326037063679648
54.753721722770926,0.24326037063679648
54.910891736634916,0.24326037063679648
55.51983177344495,0.24326037063679648
55.83773054528316,0.24326037063679648
55.83774175426438,0.24326037063679648
55.83774343611061,0.24327749803034973
55.83774450415912,0.24327749803034973
55.837745742786076,0.24327749803034973
55.83774717403749,0.24327749803034973
55.8377488595364,0.24327749803034973
55.83775048183419,0.24327749803034973
55.83775167663688,0.24327749803034973
55.83775281574197,0.24327749803034973
55.83775390588728,0.24327749803034973
55.83775502820235,0.24327749803034973
55.837811517838226,0.24327749803034973
56.3502743843642,0.24327749803034973
56.74082805814556,0.24327749803034973
56.74106174348253,0.24327749803034973
56.741066779144354,0.24327749803034973
56.741067914302924,0.24327749803034973
57.6337886670497,0.24327749803034973
58.89719836117451,0.24327749803034973
59.85945326681757,0.24327749803034973
59.87295487624103,0.24327749803034973
60.40232319798579,0.24683999588942554
61.597361066349215,0.24683999588942554
62.86942227415432,0.24683999588942554
64.12598484392446,0.24683999588942554
64.3997498179559,0.24683999588942554
64.88113017953536,0.24683999588942554
65.89341952971266,0.24683999588942554
67.16325924131888,0.24683999588942554
68.43135064346671,0.24683999588942554
69.59655759687972,0.24683999588942554
70.68081977571518,0.34429486520741276
70.68530242760494,0.34429486520741276
71.1855091913599,0.34429486520741276
72.05628483579403,0.34429486520741276
73.30972288255526,0.34429486520741276
74.50037197554794,0.34429486520741276
74.60549932528525,0.34429486520741276
74.95060598330141,0.34429486520741276
75.17878475115482,0.34429486520741276
76.15826141551244,0.34429486520741276
76.161704524344,0.357448703456308
76.47407556866321,0.357448703456308
76.86395510966767,0.357448703456308
77.21995983964635,0.357448703456308
77.7274396108852,0.357448703456308
78.22055662214213,0.357448703456308
78.55556021266777,0.357448703456308
78.68073632164909,0.357448703456308
79.17807972491363,0.357448703456308
79.47851262900805,0.357448703456308
79.90349835574213,0.357928270475799
80.0905736270718,0.357928270475799
81.1054633745786,0.357928270475799
82.36863592283726,0.357928270475799
82.71335694038704,0.357928270475799
83.21410685697202,0.357928270475799
83.6734096868115,0.357928270475799
83.71985184919139,0.357928270475799
84.22215861132827,0.357928270475799
84.81818317180382,0.357928270475799
84.82161421442169,0.35907580584386667
85.2986158733546,0.35907580584386667
86.492182719741,0.35907580584386667
87.71354863080518,0.35907580584386667
88.8926633906913,0.35907580584386667
88.97835247409054,0.35907580584386667
89.62611724370024,0.35907580584386667
89.6293644334649,0.35907580584386667
90.53983195406934,0.35907580584386667
