time_sec,coverage,known_cells,total_cells
20.2,0.005536070421566605,322,58164
25.2,0.005536070421566605,322,58164
30.1,0.005536070421566605,322,58164
35.1,0.005536070421566605,322,58164
40.1,0.005536070421566605,322,58164
45.1,0.005536070421566605,322,58164
50.1,0.005536070421566605,322,58164
55.1,0.005536070421566605,322,58164
60.1,0.005536070421566605,322,58164
65.1,0.005536070421566605,322,58164
70.1,0.03956055291933155,2301,58164
75.0,0.03956055291933155,2301,58164
80.0,0.03956055291933155,2301,58164
85.0,0.03956055291933155,2301,58164
90.0,0.03956055291933155,2301,58164
95.0,0.03956055291933155,2301,58164
100.0,0.03956055291933155,2301,58164
105.0,0.03956055291933155,2301,58164
110.0,0.03956055291933155,2301,58164
115.0,0.03956055291933155,2301,58164
120.0,0.1311979918850148,7631,58164
124.9,0.1311979918850148,7631,58164
129.9,0.1311979918850148,7631,58164
134.9,0.1311979918850148,7631,58164
139.9,0.1311979918850148,7631,58164
144.9,0.1311979918850148,7631,58164
149.9,0.1311979918850148,7631,58164
154.9,0.1311979918850148,7631,58164
159.9,0.1311979918850148,7631,58164
164.9,0.1311979918850148,7631,58164
169.9,0.18195103500447013,10583,58164
174.9,0.18195103500447013,10583,58164
179.8,0.18195103500447013,10583,58164
184.8,0.18195103500447013,10583,58164
189.8,0.18195103500447013,10583,58164
194.8,0.18195103500447013,10583,58164
199.8,0.18195103500447013,10583,58164
204.8,0.18195103500447013,10583,58164
209.8,0.18195103500447013,10583,58164
214.8,0.18195103500447013,10583,58164
219.8,0.19826696925933568,11532,58164
224.8,0.19826696925933568,11532,58164
229.8,0.19826696925933568,11532,58164
234.8,0.19826696925933568,11532,58164
239.7,0.19826696925933568,11532,58164
244.7,0.19826696925933568,11532,58164
249.7,0.19826696925933568,11532,58164
254.7,0.19826696925933568,11532,58164
259.7,0.19826696925933568,11532,58164
264.7,0.19826696925933568,11532,58164
269.6,0.2192077573756963,12750,58164
274.6,0.2192077573756963,12750,58164
279.6,0.2192077573756963,12750,58164
284.6,0.2192077573756963,12750,58164
289.6,0.2192077573756963,12750,58164
294.6,0.2192077573756963,12750,58164
299.6,0.2192077573756963,12750,58164
304.6,0.2192077573756963,12750,58164
309.5,0.2192077573756963,12750,58164
314.5,0.2192077573756963,12750,58164
319.5,0.22250876831029504,12942,58164
324.5,0.22250876831029504,12942,58164
329.5,0.22250876831029504,12942,58164
334.5,0.22250876831029504,12942,58164
339.4,0.22250876831029504,12942,58164
344.3,0.22250876831029504,12942,58164
349.3,0.22250876831029504,12942,58164
354.2,0.22250876831029504,12942,58164
359.2,0.22250876831029504,12942,58164
364.2,0.22250876831029504,12942,58164
369.2,0.2608658276597208,15173,58164
