time_sec,coverage,known_cells,total_cells
863.8,0.8022984962148461,46843,58386
868.8,0.8029664645634227,46882,58386
873.8,0.8029664645634227,46882,58386
878.8,0.8029664645634227,46882,58386
883.7,0.8029664645634227,46882,58386
888.7,0.8029664645634227,46882,58386
893.7,0.8029664645634227,46882,58386
898.7,0.8029664645634227,46882,58386
903.7,0.8029664645634227,46882,58386
908.7,0.8029664645634227,46882,58386
913.7,0.8029664645634227,46882,58386
918.7,0.8028808275956565,46877,58386
923.7,0.8028808275956565,46877,58386
928.6,0.8028808275956565,46877,58386
933.6,0.8028808275956565,46877,58386
938.6,0.8028808275956565,46877,58386
943.6,0.8028808275956565,46877,58386
948.6,0.8028808275956565,46877,58386
953.5,0.8028808275956565,46877,58386
958.5,0.8028808275956565,46877,58386
963.5,0.8028808275956565,46877,58386
968.5,0.8037200698797657,46926,58386
973.5,0.8037200698797657,46926,58386
978.5,0.8037200698797657,46926,58386
983.5,0.8037200698797657,46926,58386
988.5,0.8037200698797657,46926,58386
993.5,0.8037200698797657,46926,58386
998.5,0.8037200698797657,46926,58386
1003.5,0.8037200698797657,46926,58386
1008.5,0.8037200698797657,46926,58386
1013.5,0.8037200698797657,46926,58386
1018.5,0.8037200698797657,46926,58386
1023.5,0.8037200698797657,46926,58386
1028.4,0.8037200698797657,46926,58386
1033.4,0.8037200698797657,46926,58386
1038.4,0.8037200698797657,46926,58386
1043.4,0.8037200698797657,46926,58386
1048.4,0.8037200698797657,46926,58386
1053.4,0.8037200698797657,46926,58386
1058.4,0.8037200698797657,46926,58386
1063.4,0.8037200698797657,46926,58386
1068.4,0.8037200698797657,46926,58386
1073.4,0.8037200698797657,46926,58386
1078.4,0.8037200698797657,46926,58386
1083.3,0.8037200698797657,46926,58386
1088.3,0.8037200698797657,46926,58386
1093.3,0.8037200698797657,46926,58386
1098.3,0.8037200698797657,46926,58386
1103.3,0.8037200698797657,46926,58386
1108.3,0.8037200698797657,46926,58386
1113.3,0.8037200698797657,46926,58386
1118.3,0.8037371972733189,46927,58386
1123.3,0.8037371972733189,46927,58386
1128.3,0.8037371972733189,46927,58386
1133.3,0.8037371972733189,46927,58386
1138.2,0.8037371972733189,46927,58386
1143.2,0.8037371972733189,46927,58386
1148.2,0.8037371972733189,46927,58386
1153.2,0.8037371972733189,46927,58386
1158.2,0.8037371972733189,46927,58386
1163.2,0.8037371972733189,46927,58386
1168.2,0.8037371972733189,46927,58386
1173.2,0.8037371972733189,46927,58386
1178.2,0.8037371972733189,46927,58386
1183.2,0.8037371972733189,46927,58386
1188.2,0.8037371972733189,46927,58386
1193.1,0.8037371972733189,46927,58386
1198.1,0.8037371972733189,46927,58386
1203.1,0.8037371972733189,46927,58386
1208.1,0.8037371972733189,46927,58386
1213.1,0.8037371972733189,46927,58386
1218.1,0.8040283629637242,46944,58386
1223.1,0.8040283629637242,46944,58386
1228.1,0.8040283629637242,46944,58386
1233.1,0.8040283629637242,46944,58386
1238.0,0.8040283629637242,46944,58386
1243.0,0.8040283629637242,46944,58386
1248.0,0.8040283629637242,46944,58386
1253.0,0.8040283629637242,46944,58386
1258.0,0.8040283629637242,46944,58386
1263.0,0.8040283629637242,46944,58386
1268.0,0.8040454903572775,46945,58386
1273.0,0.8040454903572775,46945,58386
1278.0,0.8040454903572775,46945,58386
1283.0,0.8040454903572775,46945,58386
1288.0,0.8040454903572775,46945,58386
1293.0,0.8040454903572775,46945,58386
1298.0,0.8040454903572775,46945,58386
1302.9,0.8040454903572775,46945,58386
1307.9,0.8040454903572775,46945,58386
1312.9,0.8040454903572775,46945,58386
1317.9,0.8040454903572775,46945,58386
1322.9,0.8040454903572775,46945,58386
1327.9,0.8040454903572775,46945,58386
1332.9,0.8040454903572775,46945,58386
1337.9,0.8040454903572775,46945,58386
1342.9,0.8040454903572775,46945,58386
1347.9,0.8040454903572775,46945,58386
1352.8,0.8040454903572775,46945,58386
1357.8,0.8040454903572775,46945,58386
1362.8,0.8040454903572775,46945,58386
1367.8,0.8040454903572775,46945,58386
1372.8,0.8040454903572775,46945,58386
1377.8,0.8040454903572775,46945,58386
1382.8,0.8040454903572775,46945,58386
1387.8,0.8040454903572775,46945,58386
1392.8,0.8040454903572775,46945,58386
1397.8,0.8040454903572775,46945,58386
1402.8,0.8040454903572775,46945,58386
1407.8,0.8040454903572775,46945,58386
1412.7,0.8040454903572775,46945,58386
1417.7,0.8040454903572775,46945,58386
1422.7,0.8040454903572775,46945,58386
1427.7,0.8040454903572775,46945,58386
1432.7,0.8040454903572775,46945,58386
1437.7,0.8040454903572775,46945,58386
1442.7,0.8040454903572775,46945,58386
1447.7,0.8040454903572775,46945,58386
1452.7,0.8040454903572775,46945,58386
1457.7,0.8040454903572775,46945,58386
1462.7,0.8040454903572775,46945,58386
1467.7,0.8040454903572775,46945,58386
1472.6,0.8040454903572775,46945,58386
1477.6,0.8040454903572775,46945,58386
1482.6,0.8040454903572775,46945,58386
1487.6,0.8040454903572775,46945,58386
1492.6,0.8040454903572775,46945,58386
1497.6,0.8040454903572775,46945,58386
1502.6,0.8040454903572775,46945,58386
1507.6,0.8040454903572775,46945,58386
1512.6,0.8040454903572775,46945,58386
